element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00117,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2010"",""연도"":2010,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":2618.65,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [실적치] · FAO flag=X,,,,B-029.xlsx,1.2_entity(레코드형),183,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00118,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2011"",""연도"":2011,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":2733.39,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),184,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00119,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2012"",""연도"":2012,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":2848.14,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),185,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00120,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2013"",""연도"":2013,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":2962.88,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),186,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00121,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2014"",""연도"":2014,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3077.63,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),187,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00122,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2015"",""연도"":2015,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3192.37,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [실적치] · FAO flag=X,,,,B-029.xlsx,1.2_entity(레코드형),188,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00123,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2016"",""연도"":2016,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3292.15,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),189,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00124,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2017"",""연도"":2017,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3391.93,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),190,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00125,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2018"",""연도"":2018,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3491.71,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),191,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00126,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2019"",""연도"":2019,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3591.49,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),192,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00127,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2020"",""연도"":2020,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3691.27,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [실적치] · FAO flag=X,,,,B-029.xlsx,1.2_entity(레코드형),193,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00128,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2021"",""연도"":2021,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3739.13,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),194,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00129,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2022"",""연도"":2022,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3787,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),195,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00130,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2023"",""연도"":2023,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3834.86,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),196,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00131,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2024"",""연도"":2024,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3882.73,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),197,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00132,B-029_forest_type_national,VNM,,,,,,,,,조림지 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_planted_forest_2025"",""연도"":2025,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":3930.59,""전국_단위"":""1000 ha"",""전국_지표명"":""조림지 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 조림지 면적 · [실적치] · FAO flag=X,,,,B-029.xlsx,1.2_entity(레코드형),198,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00133,B-029_forest_type_national,VNM,,,,,,,,,원시림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_primary_forest_1990"",""연도"":1990,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":1017.17,""전국_단위"":""1000 ha"",""전국_지표명"":""원시림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 원시림 면적 · [실적치] · FAO flag=X,,,,B-029.xlsx,1.2_entity(레코드형),199,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00134,B-029_forest_type_national,VNM,,,,,,,,,원시림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_primary_forest_1991"",""연도"":1991,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":1005.46,""전국_단위"":""1000 ha"",""전국_지표명"":""원시림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 원시림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),200,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00135,B-029_forest_type_national,VNM,,,,,,,,,원시림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_primary_forest_1992"",""연도"":1992,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":993.75,""전국_단위"":""1000 ha"",""전국_지표명"":""원시림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 원시림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),201,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00136,B-029_forest_type_national,VNM,,,,,,,,,원시림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_primary_forest_1993"",""연도"":1993,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":982.03,""전국_단위"":""1000 ha"",""전국_지표명"":""원시림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 원시림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),202,
B-029,"산림 유형별 면적[열대우림, 맹그로브, 이탄지 등]",entity,v124-b-029-entity-00137,B-029_forest_type_national,VNM,,,,,,,,,원시림 면적,,,"{""2025_개편_후_소속_34개_체계"":""전국(개편 무관)"",""경계_면적_km_GADM"":null,""경계_좌표_산출근거"":""전국 집계값 — 좌표·폴리곤 없음."",""경계_폴리곤_파일"":null,""기후기술_연계_근거"":""간접 · 연구진 판단 — 산림·이탄지 면적은 육상 탄소 흡수원의 물리적 기반. 주 기술 23(탄소 흡수원), 부 기술 35(산림·생태계 부문 기술) — 2026-08-28 발주처 지시에 따라 tech_id에 ';'로 연결해 복수 기입. [근거자료] 원천 문서에 기술분류 표기 없음 — 연구진 판단(근거 기재 원칙)"",""레코드_키"":""VNM_primary_forest_1994"",""연도"":1994,""이탄지_면적_모자이크_km"":null,""이탄지_면적_이탄_우세_km"":null,""이탄지_면적_이탄_우세_천ha"":null,""이탄지_면적_합계_km"":null,""이탄지_면적_합계_천ha"":null,""전국_값"":970.32,""전국_단위"":""1000 ha"",""전국_지표명"":""원시림 면적"",""지역명_로마자"":""Viet Nam"",""지역명_베트남어"":""Việt Nam"",""행정단위"":""Country""}",,전국 · 원시림 면적 · [추정치] · FAO flag=I,,,,B-029.xlsx,1.2_entity(레코드형),203,
