element_id,element_label,record_type,record_id,indicator_id,country_iso3,year,period_start,period_end,period,statistic_type,source_year_label,value,unit,name,latitude,longitude,attributes_json,missing_reason_code,note,source_org,source_url,license_code,source_file,source_sheet,source_row,publication_decision_id
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00407,A-018_capacity_solar_energy_offgrid,VNM,2016,2016,2016,,,,4.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),98,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00408,A-018_capacity_solar_energy_offgrid,VNM,2017,2017,2017,,,,4.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),99,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00409,A-018_capacity_solar_energy_offgrid,VNM,2018,2018,2018,,,,4.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),100,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00410,A-018_capacity_solar_energy_offgrid,VNM,2019,2019,2019,,,,4.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),101,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00411,A-018_capacity_solar_energy_offgrid,VNM,2020,2020,2020,,,,4.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),102,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00412,A-018_capacity_solar_energy_offgrid,VNM,2021,2021,2021,,,,4.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),103,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00413,A-018_capacity_solar_energy_offgrid,VNM,2022,2022,2022,,,,4.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),104,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00414,A-018_capacity_solar_energy_offgrid,VNM,2023,2023,2023,,,,4.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),105,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00415,A-018_capacity_solar_energy_offgrid,VNM,2024,2024,2024,,,,4.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),106,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00416,A-018_capacity_solar_energy_offgrid,VNM,2025,2025,2025,,,,4.43,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),107,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00417,A-018_capacity_solar_energy_ongrid,VNM,2000,2000,2000,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),56,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00418,A-018_capacity_solar_energy_ongrid,VNM,2001,2001,2001,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),57,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00419,A-018_capacity_solar_energy_ongrid,VNM,2002,2002,2002,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),58,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00420,A-018_capacity_solar_energy_ongrid,VNM,2003,2003,2003,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),59,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00421,A-018_capacity_solar_energy_ongrid,VNM,2004,2004,2004,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),60,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00422,A-018_capacity_solar_energy_ongrid,VNM,2005,2005,2005,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),61,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00423,A-018_capacity_solar_energy_ongrid,VNM,2006,2006,2006,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),62,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00424,A-018_capacity_solar_energy_ongrid,VNM,2007,2007,2007,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),63,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00425,A-018_capacity_solar_energy_ongrid,VNM,2008,2008,2008,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),64,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00426,A-018_capacity_solar_energy_ongrid,VNM,2009,2009,2009,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),65,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00427,A-018_capacity_solar_energy_ongrid,VNM,2010,2010,2010,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),66,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00428,A-018_capacity_solar_energy_ongrid,VNM,2011,2011,2011,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),67,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00429,A-018_capacity_solar_energy_ongrid,VNM,2012,2012,2012,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),68,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00430,A-018_capacity_solar_energy_ongrid,VNM,2013,2013,2013,,,,,MW,,,,,M01,"[M01] [데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] IRENA 원문이 해당 연도 값을 ""-""로 표기하여 값을 제공하지 않음.",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),69,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00431,A-018_capacity_solar_energy_ongrid,VNM,2014,2014,2014,,,,0.8,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),70,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00432,A-018_capacity_solar_energy_ongrid,VNM,2015,2015,2015,,,,0.8,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),71,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00433,A-018_capacity_solar_energy_ongrid,VNM,2016,2016,2016,,,,0.8,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),72,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00434,A-018_capacity_solar_energy_ongrid,VNM,2017,2017,2017,,,,3.5,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),73,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00435,A-018_capacity_solar_energy_ongrid,VNM,2018,2018,2018,,,,100.5,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),74,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00436,A-018_capacity_solar_energy_ongrid,VNM,2019,2019,2019,,,,4989,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),75,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00437,A-018_capacity_solar_energy_ongrid,VNM,2020,2020,2020,,,,16656,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),76,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00438,A-018_capacity_solar_energy_ongrid,VNM,2021,2021,2021,,,,16656,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),77,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00439,A-018_capacity_solar_energy_ongrid,VNM,2022,2022,2022,,,,16693,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),78,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00440,A-018_capacity_solar_energy_ongrid,VNM,2023,2023,2023,,,,18582.92,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),79,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00441,A-018_capacity_solar_energy_ongrid,VNM,2024,2024,2024,,,,18661.85,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),80,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00442,A-018_capacity_solar_energy_ongrid,VNM,2025,2025,2025,,,,19247.85,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar energy(계통연계)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar energy / OnGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),81,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00443,A-018_capacity_solar_photovoltaic_offgrid,VNM,2000,2000,2000,,,,0,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar photovoltaic(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar photovoltaic / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),134,
A-018,기술별 발전 설비용량,observation,v124-a-018-obs-00444,A-018_capacity_solar_photovoltaic_offgrid,VNM,2001,2001,2001,,,,0.11,MW,,,,,,"[데이터셋 공통 기술분야: 태양광(1)·태양열(2)·풍력(3)·해양에너지(4)·수력(5)·지열(7)·바이오에너지(8)·원자력(11)·폐자원(15)·발전효율(16) — tech_ids 1;2;3;4;5;7;8;11;15;16] [계열: Solar photovoltaic(독립형)] International Renewable Energy Agency (IRENA) 「IRENA ELECCAP / Solar photovoltaic / OffGrid」 기준. MW (누적 설치 용량, 연말 기준).",International Renewable Energy Agency (IRENA),https://www.irena.org/Data/Downloads/IRENASTAT,기관 이용약관(IRENA),A-018_기술별 발전 설비용량.xlsx,1.1_observation(측정값),135,
