country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data
VNM,Vietnam,PleiKrong,WRI1030838,100.0,14.4084,107.8630,Hydro,,,,2009.0,Ialy Hydro Power Company ( a member of Vietnam Electricity (EVN)),Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/pleikrong-hydropower,Open Development Vietnam,,
VNM,Vietnam,Dak Po ne 2,WRI1030839,3.6,14.5260,108.2992,Hydro,,,,2008.0,Gia Nghi Co.  Ltd,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-po-ne-2-hydropower,Open Development Vietnam,1076635,
VNM,Vietnam,Dak Ne,WRI1030840,8.1,14.5281,108.2191,Hydro,,,,2010.0,Tan Phat JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-ne-hydropower,Open Development Vietnam,,
VNM,Vietnam,Dak Po Ne,WRI1030841,15.6,14.5759,108.3049,Hydro,,,,2009.0,PC 3 Investment JSC.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-po-ne-hydropower,Open Development Vietnam,,
VNM,Vietnam,Dak Psi 3,WRI1030842,15.0,14.6613,107.9367,Hydro,,,,2012.0,Dak Psi Hydro Power Investment and Development JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-psi-3,Open Development Vietnam,1084778,
VNM,Vietnam,Dak Pia,WRI1030843,2.2,14.6651,108.1593,Hydro,,,,2012.0,Trung Viet Co. Ltd.,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-pia-hydropower,Open Development Vietnam,,
VNM,Vietnam,Thuong Kon Tum,WRI1030844,220.0,14.6941,108.2299,Hydro,,,,2014.0,Vinh Son- Song Hinh Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/thuong-kon-tum-hydropower,Open Development Vietnam,,
VNM,Vietnam,Kon Dao,WRI1030845,1.0,14.6967,107.8258,Hydro,,,,1984.0,,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/kon-dao-hydropower,Open Development Vietnam,,
VNM,Vietnam,Dak Ro Sa 2,WRI1030846,2.4,14.7135,107.8211,Hydro,,,,2012.0,Dak Ro Sa Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-ro-sa-2-hydropower,Open Development Vietnam,1064148,
VNM,Vietnam,Dak Ro Sa,WRI1030847,7.5,14.7473,107.8358,Hydro,,,,2007.0,Mien Trung Construction Corporation,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-ro-sa-hydropower,Open Development Vietnam,1064148,
VNM,Vietnam,Dak Psi 4,WRI1030848,30.0,14.7684,108.0027,Hydro,,,,2010.0,Dak Psi Hydro Power Investment and Development JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-psi-4-hydropower,Open Development Vietnam,1084777,
VNM,Vietnam,Dak Lay,WRI1030849,3.2,14.7979,108.0074,Hydro,,,,2015.0,Dak Lay Hydropower Co.  Ltd,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-lay-hydropower,Open Development Vietnam,,
VNM,Vietnam,DakDrinh,WRI1030850,125.0,14.9785,108.3013,Hydro,,,,2014.0,Dak Drinh Hydro Power JSC. (PV Power),Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/dak-drinh-hydropower,Open Development Vietnam,1069068,
VNM,Vietnam,Nuoc Trong,WRI1030851,16.5,15.0809,108.4118,Hydro,,,,2012.0,Nuoc Trong Hydropower JSC,Open Development Vietnam,https://data.opendevelopmentmekong.net/vi/library_record/nuoc-trong-hydropower,Open Development Vietnam,1100707,
